account_id,account_creation_date,account_age_days,device_id,address_id,abuse_label
ACC_N_663,2025-12-13T00:00:00,262,DEV_N_663,ADDR_N_663,0
ACC_N_664,2025-10-07T00:00:00,329,DEV_N_664,ADDR_N_664,0
ACC_N_665,2026-04-30T00:00:00,124,DEV_N_665,ADDR_N_665,0
ACC_N_666,2026-03-06T00:00:00,179,DEV_N_666,ADDR_N_666,0
ACC_N_667,2026-04-14T00:00:00,140,DEV_N_667,ADDR_N_667,0
ACC_N_668,2026-01-06T00:00:00,238,DEV_N_668,ADDR_N_668,0
ACC_N_669,2026-03-30T00:00:00,155,DEV_N_669,ADDR_N_669,0
ACC_N_670,2026-01-07T00:00:00,237,DEV_N_669,ADDR_N_669,0
ACC_N_671,2026-01-16T00:00:00,228,DEV_N_671,ADDR_N_671,0
ACC_N_672,2026-05-24T00:00:00,100,DEV_N_672,ADDR_N_672,0
ACC_N_673,2025-09-10T00:00:00,356,DEV_N_673,ADDR_N_673,0
ACC_N_674,2026-04-18T00:00:00,136,DEV_N_674,ADDR_N_674,0
ACC_N_675,2026-02-19T00:00:00,194,DEV_N_675,ADDR_N_675,0
ACC_N_676,2026-03-30T00:00:00,155,DEV_N_676,ADDR_N_676,0
ACC_N_677,2026-02-07T00:00:00,206,DEV_N_677,ADDR_N_677,0
ACC_N_678,2026-02-24T00:00:00,189,DEV_N_678,ADDR_N_678,0
ACC_N_679,2026-04-21T00:00:00,133,DEV_N_679,ADDR_N_679,0
ACC_N_680,2026-06-15T00:00:00,78,DEV_N_679,ADDR_N_679,0
ACC_N_681,2026-07-28T00:00:00,35,DEV_N_681,ADDR_N_681,0
ACC_N_682,2026-04-06T00:00:00,148,DEV_N_682,ADDR_N_682,0
ACC_N_683,2026-04-27T00:00:00,127,DEV_N_683,ADDR_N_683,0
ACC_N_684,2025-10-17T00:00:00,319,DEV_N_684,ADDR_N_684,0
ACC_N_685,2026-06-17T00:00:00,76,DEV_N_685,ADDR_N_685,0
ACC_N_686,2025-10-31T00:00:00,305,DEV_N_686,ADDR_N_686,0
ACC_N_687,2025-10-12T00:00:00,324,DEV_N_687,ADDR_N_687,0
ACC_N_688,2026-04-15T00:00:00,139,DEV_N_688,ADDR_N_688,0
ACC_N_689,2026-06-28T00:00:00,65,DEV_N_689,ADDR_N_689,0
ACC_N_690,2026-08-21T00:00:00,11,DEV_N_689,ADDR_N_689,0
ACC_N_691,2026-04-26T00:00:00,128,DEV_N_691,ADDR_N_691,0
ACC_N_692,2026-08-06T00:00:00,26,DEV_N_692,ADDR_N_692,0
ACC_N_693,2025-12-19T00:00:00,256,DEV_N_693,ADDR_N_693,0
ACC_N_694,2025-10-23T00:00:00,313,DEV_N_694,ADDR_N_694,0
ACC_N_695,2026-06-04T00:00:00,89,DEV_N_695,ADDR_N_695,0
ACC_N_696,2026-01-09T00:00:00,235,DEV_N_696,ADDR_N_696,0
ACC_N_697,2025-12-18T00:00:00,257,DEV_N_697,ADDR_N_697,0
ACC_N_698,2025-12-14T00:00:00,261,DEV_N_698,ADDR_N_698,0
ACC_N_699,2026-06-13T00:00:00,80,DEV_N_699,ADDR_N_699,0
ACC_N_700,2025-12-05T00:00:00,270,DEV_N_699,ADDR_N_699,0
ACC_N_701,2026-03-15T00:00:00,170,DEV_N_701,ADDR_N_701,0
ACC_N_702,2026-03-27T00:00:00,158,DEV_N_702,ADDR_N_702,0
ACC_N_703,2025-11-14T00:00:00,291,DEV_N_703,ADDR_N_703,0
ACC_N_704,2026-02-28T00:00:00,185,DEV_N_704,ADDR_N_704,0
ACC_N_705,2026-08-15T00:00:00,17,DEV_N_705,ADDR_N_705,0
ACC_N_706,2026-07-22T00:00:00,41,DEV_N_706,ADDR_N_706,0
ACC_N_707,2026-06-12T00:00:00,81,DEV_N_707,ADDR_N_707,0
ACC_N_708,2026-07-18T00:00:00,45,DEV_N_708,ADDR_N_708,0
ACC_N_709,2026-07-14T00:00:00,49,DEV_N_709,ADDR_N_709,0
ACC_N_710,2025-12-08T00:00:00,267,DEV_N_709,ADDR_N_709,0
ACC_N_711,2026-02-16T00:00:00,197,DEV_N_711,ADDR_N_711,0
ACC_N_712,2025-11-18T00:00:00,287,DEV_N_712,ADDR_N_712,0
ACC_N_713,2026-06-23T00:00:00,70,DEV_N_713,ADDR_N_713,0
ACC_N_714,2025-12-03T00:00:00,272,DEV_N_714,ADDR_N_714,0
ACC_N_715,2026-06-30T00:00:00,63,DEV_N_715,ADDR_N_715,0
ACC_N_716,2026-03-30T00:00:00,155,DEV_N_716,ADDR_N_716,0
ACC_N_717,2026-03-14T00:00:00,171,DEV_N_717,ADDR_N_717,0
ACC_N_718,2026-01-12T00:00:00,232,DEV_N_718,ADDR_N_718,0
ACC_N_719,2025-10-01T00:00:00,335,DEV_N_719,ADDR_N_719,0
ACC_N_720,2026-02-27T00:00:00,186,DEV_N_719,ADDR_N_719,0
ACC_N_721,2025-09-13T00:00:00,353,DEV_N_721,ADDR_N_721,0
ACC_N_722,2026-05-05T00:00:00,119,DEV_N_722,ADDR_N_722,0
ACC_N_723,2026-08-30T00:00:00,2,DEV_N_723,ADDR_N_723,0
ACC_N_724,2026-05-24T00:00:00,100,DEV_N_724,ADDR_N_724,0
ACC_N_725,2026-06-01T00:00:00,92,DEV_N_725,ADDR_N_725,0
ACC_N_726,2026-07-18T00:00:00,45,DEV_N_726,ADDR_N_726,0
ACC_N_727,2026-08-07T00:00:00,25,DEV_N_727,ADDR_N_727,0
ACC_N_728,2025-11-10T00:00:00,295,DEV_N_728,ADDR_N_728,0
ACC_N_729,2026-04-08T00:00:00,146,DEV_N_729,ADDR_N_729,0
ACC_N_730,2026-02-14T00:00:00,199,DEV_N_729,ADDR_N_729,0
ACC_N_731,2026-06-16T00:00:00,77,DEV_N_731,ADDR_N_731,0
ACC_N_732,2026-03-19T00:00:00,166,DEV_N_732,ADDR_N_732,0
ACC_N_733,2025-11-15T00:00:00,290,DEV_N_733,ADDR_N_733,0
ACC_N_734,2026-03-23T00:00:00,162,DEV_N_734,ADDR_N_734,0
ACC_N_735,2026-02-27T00:00:00,186,DEV_N_735,ADDR_N_735,0
ACC_N_736,2026-07-24T00:00:00,39,DEV_N_736,ADDR_N_736,0
ACC_N_737,2026-08-26T00:00:00,6,DEV_N_737,ADDR_N_737,0
ACC_N_738,2025-11-12T00:00:00,293,DEV_N_738,ADDR_N_738,0
ACC_N_739,2026-02-16T00:00:00,197,DEV_N_739,ADDR_N_739,0
ACC_N_740,2025-11-09T00:00:00,296,DEV_N_739,ADDR_N_739,0
ACC_N_741,2026-06-08T00:00:00,85,DEV_N_741,ADDR_N_741,0
ACC_N_742,2026-05-31T00:00:00,93,DEV_N_742,ADDR_N_742,0
ACC_N_743,2026-05-17T00:00:00,107,DEV_N_743,ADDR_N_743,0
ACC_N_744,2026-07-28T00:00:00,35,DEV_N_744,ADDR_N_744,0
ACC_N_745,2026-05-28T00:00:00,96,DEV_N_745,ADDR_N_745,0
ACC_N_746,2025-12-28T00:00:00,247,DEV_N_746,ADDR_N_746,0
ACC_N_747,2026-05-14T00:00:00,110,DEV_N_747,ADDR_N_747,0
ACC_N_748,2026-05-04T00:00:00,120,DEV_N_748,ADDR_N_748,0
ACC_N_749,2026-05-18T00:00:00,106,DEV_N_749,ADDR_N_749,0
ACC_N_750,2025-12-21T00:00:00,254,DEV_N_749,ADDR_N_749,0
ACC_N_751,2026-08-11T00:00:00,21,DEV_N_751,ADDR_N_751,0
ACC_N_752,2025-12-30T00:00:00,245,DEV_N_752,ADDR_N_752,0
ACC_N_753,2026-04-24T00:00:00,130,DEV_N_753,ADDR_N_753,0
ACC_N_754,2026-08-13T00:00:00,19,DEV_N_754,ADDR_N_754,0
ACC_N_755,2025-11-16T00:00:00,289,DEV_N_755,ADDR_N_755,0
ACC_N_756,2025-09-12T00:00:00,354,DEV_N_756,ADDR_N_756,0
ACC_N_757,2026-08-01T00:00:00,31,DEV_N_757,ADDR_N_757,0
ACC_N_758,2026-02-09T00:00:00,204,DEV_N_758,ADDR_N_758,0
ACC_N_759,2025-09-02T00:00:00,364,DEV_N_759,ADDR_N_759,0
ACC_N_760,2026-07-27T00:00:00,36,DEV_N_759,ADDR_N_759,0
ACC_N_761,2026-03-14T00:00:00,171,DEV_N_761,ADDR_N_761,0
ACC_N_762,2026-01-26T00:00:00,218,DEV_N_762,ADDR_N_762,0
ACC_N_763,2026-06-15T00:00:00,78,DEV_N_763,ADDR_N_763,0
ACC_N_764,2026-08-21T00:00:00,11,DEV_N_764,ADDR_N_764,0
ACC_N_765,2026-08-14T00:00:00,18,DEV_N_765,ADDR_N_765,0
ACC_N_766,2026-03-24T00:00:00,161,DEV_N_766,ADDR_N_766,0
ACC_N_767,2026-04-30T00:00:00,124,DEV_N_767,ADDR_N_767,0
ACC_N_768,2026-05-13T00:00:00,111,DEV_N_768,ADDR_N_768,0
ACC_N_769,2026-06-08T00:00:00,85,DEV_N_769,ADDR_N_769,0
ACC_N_770,2026-02-17T00:00:00,196,DEV_N_769,ADDR_N_769,0
ACC_N_771,2026-07-10T00:00:00,53,DEV_N_771,ADDR_N_771,0
ACC_N_772,2026-06-18T00:00:00,75,DEV_N_772,ADDR_N_772,0
ACC_N_773,2026-04-27T00:00:00,127,DEV_N_773,ADDR_N_773,0
ACC_N_774,2026-05-19T00:00:00,105,DEV_N_774,ADDR_N_774,0
ACC_N_775,2025-11-12T00:00:00,293,DEV_N_775,ADDR_N_775,0
ACC_N_776,2026-02-13T00:00:00,200,DEV_N_776,ADDR_N_776,0
ACC_N_777,2025-12-17T00:00:00,258,DEV_N_777,ADDR_N_777,0
ACC_N_778,2026-04-18T00:00:00,136,DEV_N_778,ADDR_N_778,0
ACC_N_779,2026-06-07T00:00:00,86,DEV_N_779,ADDR_N_779,0
ACC_N_780,2025-12-27T00:00:00,248,DEV_N_779,ADDR_N_779,0
ACC_N_781,2026-03-04T00:00:00,181,DEV_N_781,ADDR_N_781,0
ACC_N_782,2025-11-06T00:00:00,299,DEV_N_782,ADDR_N_782,0
ACC_N_783,2025-09-13T00:00:00,353,DEV_N_783,ADDR_N_783,0
ACC_N_784,2026-08-14T00:00:00,18,DEV_N_784,ADDR_N_784,0
ACC_N_785,2026-06-21T00:00:00,72,DEV_N_785,ADDR_N_785,0
ACC_N_786,2025-10-24T00:00:00,312,DEV_N_786,ADDR_N_786,0
ACC_N_787,2025-12-07T00:00:00,268,DEV_N_787,ADDR_N_787,0
ACC_N_788,2026-03-11T00:00:00,174,DEV_N_788,ADDR_N_788,0
ACC_N_789,2025-09-08T00:00:00,358,DEV_N_789,ADDR_N_789,0
ACC_N_790,2026-01-05T00:00:00,239,DEV_N_789,ADDR_N_789,0
ACC_N_791,2025-11-02T00:00:00,303,DEV_N_791,ADDR_N_791,0
ACC_N_792,2026-01-13T00:00:00,231,DEV_N_792,ADDR_N_792,0
ACC_N_793,2026-06-21T00:00:00,72,DEV_N_793,ADDR_N_793,0
ACC_N_794,2026-03-05T00:00:00,180,DEV_N_794,ADDR_N_794,0
ACC_N_795,2025-10-19T00:00:00,317,DEV_N_795,ADDR_N_795,0
ACC_N_796,2025-09-25T00:00:00,341,DEV_N_796,ADDR_N_796,0
ACC_N_797,2026-08-14T00:00:00,18,DEV_N_797,ADDR_N_797,0
ACC_N_798,2025-09-18T00:00:00,348,DEV_N_798,ADDR_N_798,0
ACC_N_799,2025-12-31T00:00:00,244,DEV_N_799,ADDR_N_799,0
ACC_N_800,2025-11-15T00:00:00,290,DEV_N_799,ADDR_N_799,0
ACC_N_801,2026-02-03T00:00:00,210,DEV_N_801,ADDR_N_801,0
ACC_N_802,2026-08-01T00:00:00,31,DEV_N_802,ADDR_N_802,0
ACC_N_803,2026-05-29T00:00:00,95,DEV_N_803,ADDR_N_803,0
ACC_N_804,2026-04-17T00:00:00,137,DEV_N_804,ADDR_N_804,0
ACC_N_805,2026-08-20T00:00:00,12,DEV_N_805,ADDR_N_805,0
ACC_N_806,2026-02-27T00:00:00,186,DEV_N_806,ADDR_N_806,0
ACC_N_807,2026-02-04T00:00:00,209,DEV_N_807,ADDR_N_807,0
ACC_N_808,2026-01-13T00:00:00,231,DEV_N_808,ADDR_N_808,0
ACC_N_809,2025-12-17T00:00:00,258,DEV_N_809,ADDR_N_809,0
ACC_N_810,2026-02-22T00:00:00,191,DEV_N_809,ADDR_N_809,0
ACC_N_811,2026-05-28T00:00:00,96,DEV_N_811,ADDR_N_811,0
ACC_N_812,2026-05-12T00:00:00,112,DEV_N_812,ADDR_N_812,0
ACC_N_813,2026-03-17T00:00:00,168,DEV_N_813,ADDR_N_813,0
ACC_N_814,2025-09-02T00:00:00,364,DEV_N_814,ADDR_N_814,0
ACC_N_815,2025-09-05T00:00:00,361,DEV_N_815,ADDR_N_815,0
ACC_N_816,2026-06-01T00:00:00,92,DEV_N_816,ADDR_N_816,0
ACC_N_817,2026-01-07T00:00:00,237,DEV_N_817,ADDR_N_817,0
ACC_N_818,2025-10-13T00:00:00,323,DEV_N_818,ADDR_N_818,0
ACC_N_819,2026-07-06T00:00:00,57,DEV_N_819,ADDR_N_819,0
ACC_N_820,2025-09-02T00:00:00,364,DEV_N_819,ADDR_N_819,0
ACC_N_821,2025-09-13T00:00:00,353,DEV_N_821,ADDR_N_821,0
ACC_N_822,2025-11-17T00:00:00,288,DEV_N_822,ADDR_N_822,0
ACC_N_823,2026-08-30T00:00:00,2,DEV_N_823,ADDR_N_823,0
ACC_N_824,2025-12-15T00:00:00,260,DEV_N_824,ADDR_N_824,0
ACC_N_825,2025-10-10T00:00:00,326,DEV_N_825,ADDR_N_825,0
ACC_N_826,2025-11-22T00:00:00,283,DEV_N_826,ADDR_N_826,0
ACC_N_827,2026-01-27T00:00:00,217,DEV_N_827,ADDR_N_827,0
ACC_N_828,2026-05-15T00:00:00,109,DEV_N_828,ADDR_N_828,0
ACC_N_829,2025-12-08T00:00:00,267,DEV_N_829,ADDR_N_829,0
ACC_N_830,2026-04-28T00:00:00,126,DEV_N_829,ADDR_N_829,0
ACC_N_831,2026-03-10T00:00:00,175,DEV_N_831,ADDR_N_831,0
ACC_N_832,2026-04-24T00:00:00,130,DEV_N_832,ADDR_N_832,0
ACC_N_833,2026-07-07T00:00:00,56,DEV_N_833,ADDR_N_833,0
ACC_N_834,2026-06-17T00:00:00,76,DEV_N_834,ADDR_N_834,0
ACC_N_835,2026-04-30T00:00:00,124,DEV_N_835,ADDR_N_835,0
ACC_N_836,2025-10-19T00:00:00,317,DEV_N_836,ADDR_N_836,0
ACC_N_837,2025-09-29T00:00:00,337,DEV_N_837,ADDR_N_837,0
ACC_N_838,2026-03-01T00:00:00,184,DEV_N_838,ADDR_N_838,0
ACC_N_839,2026-05-06T00:00:00,118,DEV_N_839,ADDR_N_839,0
ACC_N_840,2025-12-20T00:00:00,255,DEV_N_839,ADDR_N_839,0
ACC_N_841,2026-04-30T00:00:00,124,DEV_N_841,ADDR_N_841,0
ACC_N_842,2026-05-21T00:00:00,103,DEV_N_842,ADDR_N_842,0
ACC_N_843,2026-01-27T00:00:00,217,DEV_N_843,ADDR_N_843,0
ACC_N_844,2026-05-09T00:00:00,115,DEV_N_844,ADDR_N_844,0
ACC_N_845,2025-12-05T00:00:00,270,DEV_N_845,ADDR_N_845,0
ACC_N_846,2026-05-14T00:00:00,110,DEV_N_846,ADDR_N_846,0
ACC_N_847,2025-10-09T00:00:00,327,DEV_N_847,ADDR_N_847,0
ACC_N_848,2026-08-08T00:00:00,24,DEV_N_848,ADDR_N_848,0
ACC_N_849,2025-11-17T00:00:00,288,DEV_N_849,ADDR_N_849,0
ACC_N_850,2025-09-23T00:00:00,343,DEV_N_849,ADDR_N_849,0
ACC_N_851,2026-02-11T00:00:00,202,DEV_N_851,ADDR_N_851,0
ACC_N_852,2026-04-14T00:00:00,140,DEV_N_852,ADDR_N_852,0
ACC_N_853,2025-12-20T00:00:00,255,DEV_N_853,ADDR_N_853,0
ACC_N_854,2026-01-02T00:00:00,242,DEV_N_854,ADDR_N_854,0
ACC_N_855,2025-12-12T00:00:00,263,DEV_N_855,ADDR_N_855,0
ACC_N_856,2026-01-14T00:00:00,230,DEV_N_856,ADDR_N_856,0
ACC_N_857,2025-12-07T00:00:00,268,DEV_N_857,ADDR_N_857,0
ACC_N_858,2026-01-03T00:00:00,241,DEV_N_858,ADDR_N_858,0
ACC_N_859,2026-04-14T00:00:00,140,DEV_N_859,ADDR_N_859,0
ACC_N_860,2026-03-30T00:00:00,155,DEV_N_859,ADDR_N_859,0
ACC_N_861,2025-09-14T00:00:00,352,DEV_N_861,ADDR_N_861,0
ACC_N_862,2026-04-05T00:00:00,149,DEV_N_862,ADDR_N_862,0
ACC_N_863,2026-02-08T00:00:00,205,DEV_N_863,ADDR_N_863,0
ACC_N_864,2026-08-03T00:00:00,29,DEV_N_864,ADDR_N_864,0
ACC_N_865,2025-11-13T00:00:00,292,DEV_N_865,ADDR_N_865,0
ACC_N_866,2026-04-27T00:00:00,127,DEV_N_866,ADDR_N_866,0
ACC_N_867,2026-05-27T00:00:00,97,DEV_N_867,ADDR_N_867,0
ACC_N_868,2026-01-30T00:00:00,214,DEV_N_868,ADDR_N_868,0
ACC_N_869,2026-06-13T00:00:00,80,DEV_N_869,ADDR_N_869,0
ACC_N_870,2025-10-24T00:00:00,312,DEV_N_869,ADDR_N_869,0
ACC_N_871,2026-07-29T00:00:00,34,DEV_N_871,ADDR_N_871,0
ACC_N_872,2025-12-16T00:00:00,259,DEV_N_872,ADDR_N_872,0
ACC_N_873,2026-02-11T00:00:00,202,DEV_N_873,ADDR_N_873,0
ACC_N_874,2026-03-21T00:00:00,164,DEV_N_874,ADDR_N_874,0
ACC_N_875,2026-01-05T00:00:00,239,DEV_N_875,ADDR_N_875,0
ACC_N_876,2025-11-02T00:00:00,303,DEV_N_876,ADDR_N_876,0
ACC_N_877,2025-10-11T00:00:00,325,DEV_N_877,ADDR_N_877,0
ACC_N_878,2026-02-09T00:00:00,204,DEV_N_878,ADDR_N_878,0
ACC_N_879,2026-06-15T00:00:00,78,DEV_N_879,ADDR_N_879,0
ACC_N_880,2026-03-06T00:00:00,179,DEV_N_879,ADDR_N_879,0
ACC_N_881,2026-04-03T00:00:00,151,DEV_N_881,ADDR_N_881,0
ACC_N_882,2025-10-16T00:00:00,320,DEV_N_882,ADDR_N_882,0
ACC_N_883,2026-03-21T00:00:00,164,DEV_N_883,ADDR_N_883,0
ACC_N_884,2026-01-15T00:00:00,229,DEV_N_884,ADDR_N_884,0
ACC_N_885,2026-08-16T00:00:00,16,DEV_N_885,ADDR_N_885,0
ACC_N_886,2026-07-29T00:00:00,34,DEV_N_886,ADDR_N_886,0
ACC_N_887,2026-01-12T00:00:00,232,DEV_N_887,ADDR_N_887,0
ACC_N_888,2025-12-04T00:00:00,271,DEV_N_888,ADDR_N_888,0
ACC_N_889,2026-06-02T00:00:00,91,DEV_N_889,ADDR_N_889,0
ACC_N_890,2026-06-01T00:00:00,92,DEV_N_889,ADDR_N_889,0
ACC_N_891,2026-01-06T00:00:00,238,DEV_N_891,ADDR_N_891,0
ACC_N_892,2026-06-06T00:00:00,87,DEV_N_892,ADDR_N_892,0
ACC_N_893,2025-11-24T00:00:00,281,DEV_N_893,ADDR_N_893,0
ACC_N_894,2026-06-24T00:00:00,69,DEV_N_894,ADDR_N_894,0
ACC_N_895,2026-03-04T00:00:00,181,DEV_N_895,ADDR_N_895,0
ACC_N_896,2025-09-18T00:00:00,348,DEV_N_896,ADDR_N_896,0
ACC_N_897,2026-01-14T00:00:00,230,DEV_N_897,ADDR_N_897,0
ACC_N_898,2026-05-10T00:00:00,114,DEV_N_898,ADDR_N_898,0
ACC_N_899,2026-04-30T00:00:00,124,DEV_N_899,ADDR_N_899,0
ACC_N_900,2026-02-15T00:00:00,198,DEV_N_899,ADDR_N_899,0
ACC_N_901,2026-06-07T00:00:00,86,DEV_N_901,ADDR_N_901,0
ACC_N_902,2026-02-20T00:00:00,193,DEV_N_902,ADDR_N_902,0
ACC_N_903,2026-08-09T00:00:00,23,DEV_N_903,ADDR_N_903,0
ACC_N_904,2025-11-16T00:00:00,289,DEV_N_904,ADDR_N_904,0
ACC_N_905,2026-07-16T00:00:00,47,DEV_N_905,ADDR_N_905,0
ACC_N_906,2026-05-12T00:00:00,112,DEV_N_906,ADDR_N_906,0
ACC_N_907,2025-12-11T00:00:00,264,DEV_N_907,ADDR_N_907,0
ACC_N_908,2026-01-05T00:00:00,239,DEV_N_908,ADDR_N_908,0
ACC_N_909,2026-03-16T00:00:00,169,DEV_N_909,ADDR_N_909,0
ACC_N_910,2026-07-23T00:00:00,40,DEV_N_909,ADDR_N_909,0
ACC_N_911,2026-08-17T00:00:00,15,DEV_N_911,ADDR_N_911,0
ACC_N_912,2026-01-29T00:00:00,215,DEV_N_912,ADDR_N_912,0
ACC_N_913,2026-04-12T00:00:00,142,DEV_N_913,ADDR_N_913,0
ACC_N_914,2026-01-23T00:00:00,221,DEV_N_914,ADDR_N_914,0
ACC_N_915,2026-05-02T00:00:00,122,DEV_N_915,ADDR_N_915,0
ACC_N_916,2026-04-01T00:00:00,153,DEV_N_916,ADDR_N_916,0
ACC_N_917,2025-12-14T00:00:00,261,DEV_N_917,ADDR_N_917,0
ACC_N_918,2025-09-09T00:00:00,357,DEV_N_918,ADDR_N_918,0
ACC_N_919,2026-02-10T00:00:00,203,DEV_N_919,ADDR_N_919,0
ACC_N_920,2026-04-09T00:00:00,145,DEV_N_919,ADDR_N_919,0
ACC_N_921,2026-07-22T00:00:00,41,DEV_N_921,ADDR_N_921,0
ACC_N_922,2025-12-19T00:00:00,256,DEV_N_922,ADDR_N_922,0
ACC_N_923,2026-08-08T00:00:00,24,DEV_N_923,ADDR_N_923,0
ACC_N_924,2026-02-02T00:00:00,211,DEV_N_924,ADDR_N_924,0
ACC_N_925,2026-06-05T00:00:00,88,DEV_N_925,ADDR_N_925,0
ACC_N_926,2026-03-02T00:00:00,183,DEV_N_926,ADDR_N_926,0
ACC_N_927,2025-10-22T00:00:00,314,DEV_N_927,ADDR_N_927,0
ACC_N_928,2026-08-15T00:00:00,17,DEV_N_928,ADDR_N_928,0
ACC_N_929,2025-09-27T00:00:00,339,DEV_N_929,ADDR_N_929,0
ACC_N_930,2025-12-14T00:00:00,261,DEV_N_929,ADDR_N_929,0
ACC_N_931,2025-12-22T00:00:00,253,DEV_N_931,ADDR_N_931,0
ACC_N_932,2025-11-03T00:00:00,302,DEV_N_932,ADDR_N_932,0
ACC_N_933,2026-08-31T00:00:00,1,DEV_N_933,ADDR_N_933,0
ACC_N_934,2026-02-16T00:00:00,197,DEV_N_934,ADDR_N_934,0
ACC_N_935,2026-07-03T00:00:00,60,DEV_N_935,ADDR_N_935,0
ACC_N_936,2026-02-09T00:00:00,204,DEV_N_936,ADDR_N_936,0
ACC_N_937,2026-05-12T00:00:00,112,DEV_N_937,ADDR_N_937,0
ACC_N_938,2025-09-28T00:00:00,338,DEV_N_938,ADDR_N_938,0
ACC_N_939,2026-01-27T00:00:00,217,DEV_N_939,ADDR_N_939,0
ACC_N_940,2026-01-09T00:00:00,235,DEV_N_939,ADDR_N_939,0
ACC_N_941,2026-04-15T00:00:00,139,DEV_N_941,ADDR_N_941,0
ACC_N_942,2026-05-12T00:00:00,112,DEV_N_942,ADDR_N_942,0
ACC_N_943,2026-08-22T00:00:00,10,DEV_N_943,ADDR_N_943,0
ACC_N_944,2026-04-17T00:00:00,137,DEV_N_944,ADDR_N_944,0
ACC_N_945,2026-06-24T00:00:00,69,DEV_N_945,ADDR_N_945,0
ACC_N_946,2026-07-21T00:00:00,42,DEV_N_946,ADDR_N_946,0
ACC_N_947,2026-08-09T00:00:00,23,DEV_N_947,ADDR_N_947,0
ACC_N_948,2025-09-24T00:00:00,342,DEV_N_948,ADDR_N_948,0
ACC_N_949,2025-09-26T00:00:00,340,DEV_N_949,ADDR_N_949,0
ACC_N_950,2026-07-30T00:00:00,33,DEV_N_949,ADDR_N_949,0
ACC_N_951,2026-08-03T00:00:00,29,DEV_N_951,ADDR_N_951,0
ACC_N_952,2026-05-19T00:00:00,105,DEV_N_952,ADDR_N_952,0
ACC_N_953,2025-10-24T00:00:00,312,DEV_N_953,ADDR_N_953,0
ACC_N_954,2026-02-27T00:00:00,186,DEV_N_954,ADDR_N_954,0
ACC_N_955,2025-12-19T00:00:00,256,DEV_N_955,ADDR_N_955,0
ACC_N_956,2025-09-17T00:00:00,349,DEV_N_956,ADDR_N_956,0
ACC_N_957,2026-08-31T00:00:00,1,DEV_N_957,ADDR_N_957,0
ACC_N_958,2026-01-13T00:00:00,231,DEV_N_958,ADDR_N_958,0
ACC_N_959,2025-10-28T00:00:00,308,DEV_N_959,ADDR_N_959,0
ACC_N_960,2025-10-08T00:00:00,328,DEV_N_959,ADDR_N_959,0
ACC_N_961,2026-05-20T00:00:00,104,DEV_N_961,ADDR_N_961,0
ACC_N_962,2025-12-10T00:00:00,265,DEV_N_962,ADDR_N_962,0
ACC_N_963,2025-09-22T00:00:00,344,DEV_N_963,ADDR_N_963,0
ACC_N_964,2026-07-05T00:00:00,58,DEV_N_964,ADDR_N_964,0
ACC_N_965,2025-12-28T00:00:00,247,DEV_N_965,ADDR_N_965,0
ACC_N_966,2025-10-02T00:00:00,334,DEV_N_966,ADDR_N_966,0
ACC_N_967,2026-02-28T00:00:00,185,DEV_N_967,ADDR_N_967,0
ACC_N_968,2026-04-07T00:00:00,147,DEV_N_968,ADDR_N_968,0
ACC_N_969,2025-10-16T00:00:00,320,DEV_N_969,ADDR_N_969,0
ACC_N_970,2026-02-07T00:00:00,206,DEV_N_969,ADDR_N_969,0
ACC_N_971,2025-09-02T00:00:00,364,DEV_N_971,ADDR_N_971,0
ACC_N_972,2026-03-26T00:00:00,159,DEV_N_972,ADDR_N_972,0
ACC_N_973,2026-07-04T00:00:00,59,DEV_N_973,ADDR_N_973,0
ACC_N_974,2026-06-04T00:00:00,89,DEV_N_974,ADDR_N_974,0
ACC_N_975,2025-11-06T00:00:00,299,DEV_N_975,ADDR_N_975,0
ACC_N_976,2025-09-01T00:00:00,365,DEV_N_976,ADDR_N_976,0
ACC_N_977,2025-12-27T00:00:00,248,DEV_N_977,ADDR_N_977,0
ACC_N_978,2026-04-28T00:00:00,126,DEV_N_978,ADDR_N_978,0
ACC_N_979,2025-12-06T00:00:00,269,DEV_N_979,ADDR_N_979,0
ACC_N_980,2026-07-30T00:00:00,33,DEV_N_979,ADDR_N_979,0
ACC_N_981,2025-11-28T00:00:00,277,DEV_N_981,ADDR_N_981,0
ACC_N_982,2026-08-29T00:00:00,3,DEV_N_982,ADDR_N_982,0
ACC_N_983,2026-08-20T00:00:00,12,DEV_N_983,ADDR_N_983,0
ACC_N_984,2026-02-11T00:00:00,202,DEV_N_984,ADDR_N_984,0
ACC_N_985,2026-02-07T00:00:00,206,DEV_N_985,ADDR_N_985,0
ACC_N_986,2026-01-11T00:00:00,233,DEV_N_986,ADDR_N_986,0
ACC_N_987,2026-01-01T00:00:00,243,DEV_N_987,ADDR_N_987,0
ACC_N_988,2026-07-29T00:00:00,34,DEV_N_988,ADDR_N_988,0
ACC_N_989,2026-01-12T00:00:00,232,DEV_N_989,ADDR_N_989,0
ACC_N_990,2025-12-09T00:00:00,266,DEV_N_989,ADDR_N_989,0
ACC_N_991,2026-06-16T00:00:00,77,DEV_N_991,ADDR_N_991,0
ACC_N_992,2026-06-15T00:00:00,78,DEV_N_992,ADDR_N_992,0
ACC_N_993,2026-02-23T00:00:00,190,DEV_N_993,ADDR_N_993,0
ACC_N_994,2026-07-08T00:00:00,55,DEV_N_994,ADDR_N_994,0
