order_id,account_id,timestamp,product_id,category,amount,device_id,address_id,order_status,refund_requested,refund_amount,refund_timestamp
ORD_ACC_N_1212_3,ACC_N_1212,2026-02-21T00:00:00,PROD_116,Sports,206.56,DEV_N_1212,ADDR_N_1212,COMPLETED,0,0.0,
ORD_ACC_N_1213_0,ACC_N_1213,2026-08-21T00:00:00,PROD_101,Electronics,105.49,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1213_1,ACC_N_1213,2026-08-29T00:00:00,PROD_104,Clothing,361.59,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1213_2,ACC_N_1213,2026-08-31T00:00:00,PROD_116,Home,462.99,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1213_3,ACC_N_1213,2026-08-22T00:00:00,PROD_107,Home,360.07,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1213_4,ACC_N_1213,2026-08-19T00:00:00,PROD_138,Home,245.28,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1213_5,ACC_N_1213,2026-08-17T00:00:00,PROD_140,Beauty,113.44,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1213_6,ACC_N_1213,2026-08-28T00:00:00,PROD_132,Home,118.17,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1213_7,ACC_N_1213,2026-08-22T00:00:00,PROD_134,Beauty,352.5,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1213_8,ACC_N_1213,2026-08-17T00:00:00,PROD_100,Electronics,359.23,DEV_N_1213,ADDR_N_1213,COMPLETED,0,0.0,
ORD_ACC_N_1214_0,ACC_N_1214,2026-07-18T00:00:00,PROD_130,Sports,77.59,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_1,ACC_N_1214,2026-03-18T00:00:00,PROD_113,Clothing,441.16,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_2,ACC_N_1214,2026-07-14T00:00:00,PROD_105,Beauty,147.66,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_3,ACC_N_1214,2026-08-25T00:00:00,PROD_148,Electronics,341.2,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_4,ACC_N_1214,2026-06-18T00:00:00,PROD_138,Beauty,255.04,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_5,ACC_N_1214,2026-05-01T00:00:00,PROD_148,Sports,137.93,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_6,ACC_N_1214,2026-08-11T00:00:00,PROD_112,Clothing,424.01,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_7,ACC_N_1214,2026-06-04T00:00:00,PROD_109,Clothing,373.45,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_8,ACC_N_1214,2026-08-04T00:00:00,PROD_142,Clothing,166.51,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_9,ACC_N_1214,2026-03-22T00:00:00,PROD_149,Sports,73.86,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1214_10,ACC_N_1214,2026-07-12T00:00:00,PROD_122,Beauty,219.38,DEV_N_1214,ADDR_N_1214,COMPLETED,0,0.0,
ORD_ACC_N_1215_0,ACC_N_1215,2026-08-22T00:00:00,PROD_139,Sports,340.94,DEV_N_1215,ADDR_N_1215,COMPLETED,0,0.0,
ORD_ACC_N_1215_1,ACC_N_1215,2026-08-30T00:00:00,PROD_140,Clothing,27.13,DEV_N_1215,ADDR_N_1215,COMPLETED,0,0.0,
ORD_ACC_N_1215_2,ACC_N_1215,2026-07-30T00:00:00,PROD_148,Electronics,161.43,DEV_N_1215,ADDR_N_1215,COMPLETED,0,0.0,
ORD_ACC_N_1215_3,ACC_N_1215,2026-07-31T00:00:00,PROD_149,Clothing,40.98,DEV_N_1215,ADDR_N_1215,COMPLETED,0,0.0,
ORD_ACC_N_1215_4,ACC_N_1215,2026-07-08T00:00:00,PROD_131,Beauty,320.87,DEV_N_1215,ADDR_N_1215,COMPLETED,0,0.0,
ORD_ACC_N_1216_0,ACC_N_1216,2026-08-01T00:00:00,PROD_130,Sports,423.02,DEV_N_1216,ADDR_N_1216,COMPLETED,0,0.0,
ORD_ACC_N_1216_1,ACC_N_1216,2026-06-05T00:00:00,PROD_105,Beauty,179.4,DEV_N_1216,ADDR_N_1216,COMPLETED,0,0.0,
ORD_ACC_N_1216_2,ACC_N_1216,2026-05-09T00:00:00,PROD_133,Electronics,127.02,DEV_N_1216,ADDR_N_1216,COMPLETED,0,0.0,
ORD_ACC_N_1216_3,ACC_N_1216,2026-05-04T00:00:00,PROD_110,Electronics,216.08,DEV_N_1216,ADDR_N_1216,COMPLETED,0,0.0,
ORD_ACC_N_1217_0,ACC_N_1217,2026-07-23T00:00:00,PROD_139,Beauty,478.87,DEV_N_1217,ADDR_N_1217,COMPLETED,0,0.0,
ORD_ACC_N_1217_1,ACC_N_1217,2026-07-27T00:00:00,PROD_111,Electronics,196.65,DEV_N_1217,ADDR_N_1217,COMPLETED,0,0.0,
ORD_ACC_N_1217_2,ACC_N_1217,2026-08-26T00:00:00,PROD_140,Electronics,204.98,DEV_N_1217,ADDR_N_1217,COMPLETED,0,0.0,
ORD_ACC_N_1218_0,ACC_N_1218,2026-02-02T00:00:00,PROD_149,Beauty,83.71,DEV_N_1218,ADDR_N_1218,REFUNDED,1,83.71,2026-02-06T00:00:00
ORD_ACC_N_1218_1,ACC_N_1218,2026-06-20T00:00:00,PROD_142,Clothing,365.14,DEV_N_1218,ADDR_N_1218,COMPLETED,0,0.0,
ORD_ACC_N_1219_0,ACC_N_1219,2026-02-19T00:00:00,PROD_121,Electronics,354.13,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1219_1,ACC_N_1219,2026-03-22T00:00:00,PROD_117,Home,429.77,DEV_N_1219,ADDR_N_1219,REFUNDED,1,429.77,2026-03-27T00:00:00
ORD_ACC_N_1220_0,ACC_N_1220,2026-04-05T00:00:00,PROD_136,Electronics,176.59,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_1,ACC_N_1220,2026-04-19T00:00:00,PROD_137,Home,156.94,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_2,ACC_N_1220,2026-06-01T00:00:00,PROD_137,Home,150.36,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_3,ACC_N_1220,2026-02-24T00:00:00,PROD_118,Beauty,305.02,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_4,ACC_N_1220,2026-07-25T00:00:00,PROD_118,Beauty,336.18,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_5,ACC_N_1220,2026-06-28T00:00:00,PROD_108,Electronics,397.7,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_6,ACC_N_1220,2026-05-09T00:00:00,PROD_136,Home,421.58,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_7,ACC_N_1220,2026-04-03T00:00:00,PROD_124,Home,20.91,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_8,ACC_N_1220,2026-08-06T00:00:00,PROD_119,Beauty,439.04,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_9,ACC_N_1220,2026-03-07T00:00:00,PROD_133,Electronics,404.46,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_10,ACC_N_1220,2026-06-18T00:00:00,PROD_108,Sports,374.84,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_11,ACC_N_1220,2026-02-19T00:00:00,PROD_125,Home,265.19,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_12,ACC_N_1220,2026-05-26T00:00:00,PROD_135,Sports,172.64,DEV_N_1219,ADDR_N_1219,REFUNDED,1,172.64,2026-05-28T00:00:00
ORD_ACC_N_1220_13,ACC_N_1220,2026-08-25T00:00:00,PROD_130,Sports,140.0,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1220_14,ACC_N_1220,2026-06-17T00:00:00,PROD_138,Electronics,94.52,DEV_N_1219,ADDR_N_1219,COMPLETED,0,0.0,
ORD_ACC_N_1221_0,ACC_N_1221,2026-06-29T00:00:00,PROD_139,Clothing,183.31,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1221_1,ACC_N_1221,2026-06-30T00:00:00,PROD_108,Beauty,252.75,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1221_2,ACC_N_1221,2026-05-29T00:00:00,PROD_109,Clothing,78.55,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1221_3,ACC_N_1221,2026-07-30T00:00:00,PROD_148,Electronics,75.48,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1221_4,ACC_N_1221,2026-06-01T00:00:00,PROD_113,Home,117.71,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1221_5,ACC_N_1221,2026-05-27T00:00:00,PROD_108,Clothing,67.01,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1221_6,ACC_N_1221,2026-08-02T00:00:00,PROD_109,Electronics,487.84,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1221_7,ACC_N_1221,2026-07-06T00:00:00,PROD_130,Home,162.81,DEV_N_1221,ADDR_N_1221,REFUNDED,1,162.81,2026-07-08T00:00:00
ORD_ACC_N_1221_8,ACC_N_1221,2026-05-18T00:00:00,PROD_103,Beauty,249.2,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1221_9,ACC_N_1221,2026-08-01T00:00:00,PROD_138,Sports,97.37,DEV_N_1221,ADDR_N_1221,COMPLETED,0,0.0,
ORD_ACC_N_1222_0,ACC_N_1222,2026-05-16T00:00:00,PROD_106,Electronics,128.53,DEV_N_1222,ADDR_N_1222,COMPLETED,0,0.0,
ORD_ACC_N_1222_1,ACC_N_1222,2025-12-03T00:00:00,PROD_140,Beauty,183.91,DEV_N_1222,ADDR_N_1222,COMPLETED,0,0.0,
ORD_ACC_N_1222_2,ACC_N_1222,2026-02-25T00:00:00,PROD_111,Beauty,191.06,DEV_N_1222,ADDR_N_1222,COMPLETED,0,0.0,
ORD_ACC_N_1222_3,ACC_N_1222,2026-05-08T00:00:00,PROD_138,Home,96.38,DEV_N_1222,ADDR_N_1222,REFUNDED,1,96.38,2026-05-11T00:00:00
ORD_ACC_N_1222_4,ACC_N_1222,2026-07-11T00:00:00,PROD_122,Sports,369.09,DEV_N_1222,ADDR_N_1222,COMPLETED,0,0.0,
ORD_ACC_N_1222_5,ACC_N_1222,2025-11-16T00:00:00,PROD_145,Electronics,358.8,DEV_N_1222,ADDR_N_1222,COMPLETED,0,0.0,
ORD_ACC_N_1222_6,ACC_N_1222,2025-12-04T00:00:00,PROD_138,Sports,78.78,DEV_N_1222,ADDR_N_1222,REFUNDED,1,78.78,2025-12-07T00:00:00
ORD_ACC_N_1222_7,ACC_N_1222,2026-05-31T00:00:00,PROD_145,Sports,289.45,DEV_N_1222,ADDR_N_1222,COMPLETED,0,0.0,
ORD_ACC_N_1223_0,ACC_N_1223,2026-07-10T00:00:00,PROD_137,Home,142.5,DEV_N_1223,ADDR_N_1223,COMPLETED,0,0.0,
ORD_ACC_N_1224_0,ACC_N_1224,2026-06-20T00:00:00,PROD_106,Sports,290.64,DEV_N_1224,ADDR_N_1224,COMPLETED,0,0.0,
ORD_ACC_N_1224_1,ACC_N_1224,2026-05-10T00:00:00,PROD_103,Sports,81.26,DEV_N_1224,ADDR_N_1224,REFUNDED,1,81.26,2026-05-12T00:00:00
ORD_ACC_N_1224_2,ACC_N_1224,2026-07-15T00:00:00,PROD_112,Electronics,159.7,DEV_N_1224,ADDR_N_1224,REFUNDED,1,159.7,2026-07-16T00:00:00
ORD_ACC_N_1224_3,ACC_N_1224,2026-03-28T00:00:00,PROD_148,Beauty,329.7,DEV_N_1224,ADDR_N_1224,COMPLETED,0,0.0,
ORD_ACC_N_1225_0,ACC_N_1225,2026-07-25T00:00:00,PROD_133,Beauty,331.01,DEV_N_1225,ADDR_N_1225,REFUNDED,1,331.01,2026-07-27T00:00:00
ORD_ACC_N_1225_1,ACC_N_1225,2026-07-23T00:00:00,PROD_136,Electronics,142.16,DEV_N_1225,ADDR_N_1225,COMPLETED,0,0.0,
ORD_ACC_N_1225_2,ACC_N_1225,2026-06-30T00:00:00,PROD_110,Home,77.04,DEV_N_1225,ADDR_N_1225,REFUNDED,1,77.04,2026-07-04T00:00:00
ORD_ACC_N_1226_0,ACC_N_1226,2025-10-28T00:00:00,PROD_119,Electronics,492.64,DEV_N_1226,ADDR_N_1226,REFUNDED,1,492.64,2025-11-02T00:00:00
ORD_ACC_N_1226_1,ACC_N_1226,2025-12-17T00:00:00,PROD_130,Clothing,421.31,DEV_N_1226,ADDR_N_1226,COMPLETED,0,0.0,
ORD_ACC_N_1226_2,ACC_N_1226,2026-04-10T00:00:00,PROD_111,Electronics,159.62,DEV_N_1226,ADDR_N_1226,COMPLETED,0,0.0,
ORD_ACC_N_1226_3,ACC_N_1226,2026-01-18T00:00:00,PROD_104,Home,204.27,DEV_N_1226,ADDR_N_1226,COMPLETED,0,0.0,
ORD_ACC_N_1226_4,ACC_N_1226,2026-06-19T00:00:00,PROD_105,Electronics,411.74,DEV_N_1226,ADDR_N_1226,COMPLETED,0,0.0,
ORD_ACC_N_1226_5,ACC_N_1226,2025-11-15T00:00:00,PROD_122,Electronics,242.49,DEV_N_1226,ADDR_N_1226,COMPLETED,0,0.0,
ORD_ACC_N_1226_6,ACC_N_1226,2026-01-25T00:00:00,PROD_103,Electronics,214.73,DEV_N_1226,ADDR_N_1226,COMPLETED,0,0.0,
ORD_ACC_N_1227_0,ACC_N_1227,2026-08-21T00:00:00,PROD_124,Electronics,380.69,DEV_N_1227,ADDR_N_1227,COMPLETED,0,0.0,
ORD_ACC_N_1227_1,ACC_N_1227,2026-07-03T00:00:00,PROD_106,Beauty,339.38,DEV_N_1227,ADDR_N_1227,REFUNDED,1,339.38,2026-07-05T00:00:00
ORD_ACC_N_1227_2,ACC_N_1227,2026-03-11T00:00:00,PROD_101,Electronics,424.93,DEV_N_1227,ADDR_N_1227,REFUNDED,1,424.93,2026-03-12T00:00:00
ORD_ACC_N_1227_3,ACC_N_1227,2026-05-13T00:00:00,PROD_134,Home,205.25,DEV_N_1227,ADDR_N_1227,REFUNDED,1,205.25,2026-05-17T00:00:00
ORD_ACC_N_1227_4,ACC_N_1227,2026-03-25T00:00:00,PROD_130,Clothing,134.79,DEV_N_1227,ADDR_N_1227,COMPLETED,0,0.0,
ORD_ACC_N_1228_0,ACC_N_1228,2026-07-16T00:00:00,PROD_123,Sports,377.64,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_1,ACC_N_1228,2026-07-24T00:00:00,PROD_103,Clothing,435.57,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_2,ACC_N_1228,2026-07-08T00:00:00,PROD_134,Clothing,103.54,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_3,ACC_N_1228,2026-05-25T00:00:00,PROD_130,Clothing,215.38,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_4,ACC_N_1228,2026-03-15T00:00:00,PROD_138,Sports,416.18,DEV_N_1228,ADDR_N_1228,REFUNDED,1,416.18,2026-03-16T00:00:00
ORD_ACC_N_1228_5,ACC_N_1228,2026-05-18T00:00:00,PROD_103,Clothing,478.41,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_6,ACC_N_1228,2026-02-18T00:00:00,PROD_123,Electronics,93.38,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_7,ACC_N_1228,2026-02-16T00:00:00,PROD_135,Clothing,395.52,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_8,ACC_N_1228,2026-03-05T00:00:00,PROD_136,Clothing,96.83,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_9,ACC_N_1228,2026-03-18T00:00:00,PROD_125,Home,155.05,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1228_10,ACC_N_1228,2026-04-11T00:00:00,PROD_104,Beauty,257.27,DEV_N_1228,ADDR_N_1228,COMPLETED,0,0.0,
ORD_ACC_N_1229_0,ACC_N_1229,2025-10-31T00:00:00,PROD_124,Home,477.04,DEV_N_1229,ADDR_N_1229,REFUNDED,1,477.04,2025-11-02T00:00:00
ORD_ACC_N_1229_1,ACC_N_1229,2026-03-03T00:00:00,PROD_118,Clothing,499.54,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_2,ACC_N_1229,2026-05-19T00:00:00,PROD_116,Beauty,231.66,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_3,ACC_N_1229,2026-01-26T00:00:00,PROD_108,Clothing,236.91,DEV_N_1229,ADDR_N_1229,REFUNDED,1,236.91,2026-01-30T00:00:00
ORD_ACC_N_1229_4,ACC_N_1229,2025-12-28T00:00:00,PROD_141,Beauty,207.12,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_5,ACC_N_1229,2025-11-03T00:00:00,PROD_148,Home,25.7,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_6,ACC_N_1229,2026-06-07T00:00:00,PROD_148,Clothing,382.94,DEV_N_1229,ADDR_N_1229,REFUNDED,1,382.94,2026-06-08T00:00:00
ORD_ACC_N_1229_7,ACC_N_1229,2026-02-28T00:00:00,PROD_109,Home,306.74,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_8,ACC_N_1229,2026-04-06T00:00:00,PROD_124,Home,310.06,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_9,ACC_N_1229,2026-05-06T00:00:00,PROD_141,Beauty,251.5,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_10,ACC_N_1229,2026-08-11T00:00:00,PROD_148,Sports,353.41,DEV_N_1229,ADDR_N_1229,REFUNDED,1,353.41,2026-08-16T00:00:00
ORD_ACC_N_1229_11,ACC_N_1229,2025-12-26T00:00:00,PROD_106,Beauty,458.02,DEV_N_1229,ADDR_N_1229,REFUNDED,1,458.02,2025-12-27T00:00:00
ORD_ACC_N_1229_12,ACC_N_1229,2026-06-30T00:00:00,PROD_115,Sports,187.03,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_13,ACC_N_1229,2025-10-27T00:00:00,PROD_106,Home,197.85,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1229_14,ACC_N_1229,2026-04-10T00:00:00,PROD_105,Home,409.65,DEV_N_1229,ADDR_N_1229,REFUNDED,1,409.65,2026-04-11T00:00:00
ORD_ACC_N_1230_0,ACC_N_1230,2026-01-05T00:00:00,PROD_145,Sports,313.31,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_1,ACC_N_1230,2026-01-31T00:00:00,PROD_132,Clothing,422.12,DEV_N_1229,ADDR_N_1229,REFUNDED,1,422.12,2026-02-03T00:00:00
ORD_ACC_N_1230_2,ACC_N_1230,2025-12-05T00:00:00,PROD_122,Sports,364.77,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_3,ACC_N_1230,2025-10-05T00:00:00,PROD_116,Home,474.74,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_4,ACC_N_1230,2026-04-19T00:00:00,PROD_148,Sports,324.15,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_5,ACC_N_1230,2026-01-14T00:00:00,PROD_145,Beauty,295.74,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_6,ACC_N_1230,2026-04-20T00:00:00,PROD_110,Sports,83.83,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_7,ACC_N_1230,2025-10-04T00:00:00,PROD_119,Clothing,492.08,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_8,ACC_N_1230,2026-02-16T00:00:00,PROD_120,Beauty,274.49,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_9,ACC_N_1230,2025-12-11T00:00:00,PROD_143,Sports,142.79,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1230_10,ACC_N_1230,2026-03-17T00:00:00,PROD_128,Sports,49.63,DEV_N_1229,ADDR_N_1229,COMPLETED,0,0.0,
ORD_ACC_N_1231_0,ACC_N_1231,2026-05-31T00:00:00,PROD_148,Sports,386.22,DEV_N_1231,ADDR_N_1231,COMPLETED,0,0.0,
ORD_ACC_N_1231_1,ACC_N_1231,2026-07-08T00:00:00,PROD_125,Beauty,180.1,DEV_N_1231,ADDR_N_1231,REFUNDED,1,180.1,2026-07-13T00:00:00
ORD_ACC_N_1231_2,ACC_N_1231,2025-10-31T00:00:00,PROD_138,Clothing,145.54,DEV_N_1231,ADDR_N_1231,REFUNDED,1,145.54,2025-11-02T00:00:00
ORD_ACC_N_1231_3,ACC_N_1231,2026-04-08T00:00:00,PROD_145,Sports,218.11,DEV_N_1231,ADDR_N_1231,REFUNDED,1,218.11,2026-04-13T00:00:00
ORD_ACC_N_1231_4,ACC_N_1231,2025-11-01T00:00:00,PROD_113,Beauty,94.07,DEV_N_1231,ADDR_N_1231,COMPLETED,0,0.0,
ORD_ACC_N_1231_5,ACC_N_1231,2026-07-08T00:00:00,PROD_109,Sports,29.73,DEV_N_1231,ADDR_N_1231,REFUNDED,1,29.73,2026-07-11T00:00:00
ORD_ACC_N_1231_6,ACC_N_1231,2025-10-22T00:00:00,PROD_104,Sports,327.5,DEV_N_1231,ADDR_N_1231,COMPLETED,0,0.0,
ORD_ACC_N_1231_7,ACC_N_1231,2025-12-26T00:00:00,PROD_113,Clothing,188.41,DEV_N_1231,ADDR_N_1231,REFUNDED,1,188.41,2025-12-27T00:00:00
ORD_ACC_N_1232_0,ACC_N_1232,2026-08-21T00:00:00,PROD_126,Home,51.25,DEV_N_1232,ADDR_N_1232,COMPLETED,0,0.0,
ORD_ACC_N_1232_1,ACC_N_1232,2026-07-07T00:00:00,PROD_145,Sports,318.45,DEV_N_1232,ADDR_N_1232,COMPLETED,0,0.0,
ORD_ACC_N_1232_2,ACC_N_1232,2026-04-06T00:00:00,PROD_127,Beauty,54.07,DEV_N_1232,ADDR_N_1232,REFUNDED,1,54.07,2026-04-09T00:00:00
ORD_ACC_N_1232_3,ACC_N_1232,2025-12-03T00:00:00,PROD_149,Clothing,477.42,DEV_N_1232,ADDR_N_1232,COMPLETED,0,0.0,
ORD_ACC_N_1233_0,ACC_N_1233,2026-06-25T00:00:00,PROD_104,Electronics,448.38,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_1,ACC_N_1233,2026-07-04T00:00:00,PROD_102,Clothing,57.25,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_2,ACC_N_1233,2026-06-30T00:00:00,PROD_133,Home,33.42,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_3,ACC_N_1233,2026-07-10T00:00:00,PROD_135,Beauty,420.08,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_4,ACC_N_1233,2026-07-02T00:00:00,PROD_113,Electronics,403.85,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_5,ACC_N_1233,2026-07-09T00:00:00,PROD_128,Home,404.94,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_6,ACC_N_1233,2026-06-14T00:00:00,PROD_103,Electronics,101.31,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_7,ACC_N_1233,2026-08-26T00:00:00,PROD_138,Beauty,27.79,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_8,ACC_N_1233,2026-07-02T00:00:00,PROD_144,Beauty,160.19,DEV_N_1233,ADDR_N_1233,REFUNDED,1,160.19,2026-07-03T00:00:00
ORD_ACC_N_1233_9,ACC_N_1233,2026-08-23T00:00:00,PROD_140,Beauty,266.54,DEV_N_1233,ADDR_N_1233,REFUNDED,1,266.54,2026-08-27T00:00:00
ORD_ACC_N_1233_10,ACC_N_1233,2026-08-22T00:00:00,PROD_100,Sports,281.21,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1233_11,ACC_N_1233,2026-07-19T00:00:00,PROD_102,Electronics,397.49,DEV_N_1233,ADDR_N_1233,COMPLETED,0,0.0,
ORD_ACC_N_1234_0,ACC_N_1234,2026-06-16T00:00:00,PROD_107,Clothing,380.14,DEV_N_1234,ADDR_N_1234,REFUNDED,1,380.14,2026-06-20T00:00:00
ORD_ACC_N_1235_0,ACC_N_1235,2026-08-10T00:00:00,PROD_102,Electronics,172.94,DEV_N_1235,ADDR_N_1235,COMPLETED,0,0.0,
ORD_ACC_N_1235_1,ACC_N_1235,2026-07-23T00:00:00,PROD_104,Beauty,385.46,DEV_N_1235,ADDR_N_1235,COMPLETED,0,0.0,
ORD_ACC_N_1235_2,ACC_N_1235,2026-05-23T00:00:00,PROD_107,Electronics,399.06,DEV_N_1235,ADDR_N_1235,COMPLETED,0,0.0,
ORD_ACC_N_1235_3,ACC_N_1235,2026-02-17T00:00:00,PROD_133,Beauty,459.63,DEV_N_1235,ADDR_N_1235,COMPLETED,0,0.0,
ORD_ACC_N_1235_4,ACC_N_1235,2026-07-29T00:00:00,PROD_118,Sports,39.04,DEV_N_1235,ADDR_N_1235,COMPLETED,0,0.0,
ORD_ACC_N_1235_5,ACC_N_1235,2026-03-28T00:00:00,PROD_149,Beauty,58.09,DEV_N_1235,ADDR_N_1235,COMPLETED,0,0.0,
ORD_ACC_N_1235_6,ACC_N_1235,2026-05-06T00:00:00,PROD_147,Clothing,421.25,DEV_N_1235,ADDR_N_1235,COMPLETED,0,0.0,
ORD_ACC_N_1235_7,ACC_N_1235,2026-02-27T00:00:00,PROD_149,Clothing,73.8,DEV_N_1235,ADDR_N_1235,COMPLETED,0,0.0,
