order_id,account_id,timestamp,product_id,amount,device_id,address_id,order_status,refund_requested,risk_score,risk_level
ORD_ACC_N_659_5,ACC_N_659,2026-07-29T00:00:00,PROD_112,69.58,DEV_N_659,ADDR_N_659,COMPLETED,0,0.0,LOW
ORD_ACC_N_659_6,ACC_N_659,2026-07-10T00:00:00,PROD_121,184.4,DEV_N_659,ADDR_N_659,COMPLETED,0,0.0,LOW
ORD_ACC_N_659_7,ACC_N_659,2026-06-25T00:00:00,PROD_149,86.94,DEV_N_659,ADDR_N_659,COMPLETED,0,0.0,LOW
ORD_ACC_N_659_8,ACC_N_659,2026-06-07T00:00:00,PROD_122,437.98,DEV_N_659,ADDR_N_659,COMPLETED,0,0.0,LOW
ORD_ACC_N_659_9,ACC_N_659,2026-07-08T00:00:00,PROD_128,208.6,DEV_N_659,ADDR_N_659,COMPLETED,0,0.0,LOW
ORD_ACC_N_660_0,ACC_N_660,2026-07-26T00:00:00,PROD_120,254.17,DEV_N_659,ADDR_N_659,COMPLETED,0,0.0,LOW
ORD_ACC_N_660_1,ACC_N_660,2026-07-06T00:00:00,PROD_131,481.87,DEV_N_659,ADDR_N_659,COMPLETED,0,0.0,LOW
ORD_ACC_N_661_0,ACC_N_661,2026-03-24T00:00:00,PROD_130,466.57,DEV_N_661,ADDR_N_661,COMPLETED,0,0.0,LOW
ORD_ACC_N_661_1,ACC_N_661,2026-04-20T00:00:00,PROD_137,273.89,DEV_N_661,ADDR_N_661,COMPLETED,0,0.0,LOW
ORD_ACC_N_661_2,ACC_N_661,2026-06-11T00:00:00,PROD_136,99.05,DEV_N_661,ADDR_N_661,COMPLETED,0,0.0,LOW
ORD_ACC_N_661_3,ACC_N_661,2026-02-24T00:00:00,PROD_126,418.62,DEV_N_661,ADDR_N_661,REFUNDED,1,0.0,LOW
ORD_ACC_N_661_4,ACC_N_661,2026-08-29T00:00:00,PROD_136,480.12,DEV_N_661,ADDR_N_661,COMPLETED,0,0.0,LOW
ORD_ACC_N_661_5,ACC_N_661,2026-03-17T00:00:00,PROD_107,203.88,DEV_N_661,ADDR_N_661,COMPLETED,0,0.0,LOW
ORD_ACC_N_661_6,ACC_N_661,2025-09-21T00:00:00,PROD_108,46.03,DEV_N_661,ADDR_N_661,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_0,ACC_N_662,2026-04-27T00:00:00,PROD_147,106.08,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_1,ACC_N_662,2026-03-05T00:00:00,PROD_149,30.46,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_2,ACC_N_662,2026-06-27T00:00:00,PROD_108,348.71,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_3,ACC_N_662,2026-07-29T00:00:00,PROD_142,296.25,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_4,ACC_N_662,2026-08-30T00:00:00,PROD_118,109.3,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_5,ACC_N_662,2026-05-05T00:00:00,PROD_144,284.05,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_6,ACC_N_662,2026-06-19T00:00:00,PROD_146,457.14,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_7,ACC_N_662,2026-05-05T00:00:00,PROD_107,431.83,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_8,ACC_N_662,2026-06-18T00:00:00,PROD_101,355.09,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_9,ACC_N_662,2026-07-04T00:00:00,PROD_105,331.87,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_10,ACC_N_662,2026-05-08T00:00:00,PROD_109,286.64,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_662_11,ACC_N_662,2026-07-13T00:00:00,PROD_109,233.46,DEV_N_662,ADDR_N_662,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_0,ACC_N_663,2026-04-15T00:00:00,PROD_125,171.99,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_1,ACC_N_663,2026-02-08T00:00:00,PROD_125,387.65,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_2,ACC_N_663,2026-02-04T00:00:00,PROD_133,322.47,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_3,ACC_N_663,2026-05-21T00:00:00,PROD_108,22.09,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_4,ACC_N_663,2026-08-18T00:00:00,PROD_146,414.42,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_5,ACC_N_663,2026-04-04T00:00:00,PROD_124,261.62,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_6,ACC_N_663,2025-11-26T00:00:00,PROD_113,117.7,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_7,ACC_N_663,2026-01-12T00:00:00,PROD_132,344.33,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_8,ACC_N_663,2025-11-28T00:00:00,PROD_147,310.52,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_9,ACC_N_663,2026-05-18T00:00:00,PROD_140,202.97,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_10,ACC_N_663,2026-04-07T00:00:00,PROD_138,447.51,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_663_11,ACC_N_663,2026-08-19T00:00:00,PROD_126,289.9,DEV_N_663,ADDR_N_663,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_0,ACC_N_664,2026-08-05T00:00:00,PROD_116,74.59,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_1,ACC_N_664,2026-02-23T00:00:00,PROD_136,386.53,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_2,ACC_N_664,2026-02-21T00:00:00,PROD_100,43.96,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_3,ACC_N_664,2026-07-07T00:00:00,PROD_107,451.48,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_4,ACC_N_664,2026-03-08T00:00:00,PROD_144,397.8,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_5,ACC_N_664,2025-11-28T00:00:00,PROD_133,441.33,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_6,ACC_N_664,2025-11-09T00:00:00,PROD_102,326.68,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_7,ACC_N_664,2026-04-23T00:00:00,PROD_103,326.27,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_8,ACC_N_664,2026-04-30T00:00:00,PROD_132,50.66,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_9,ACC_N_664,2026-07-24T00:00:00,PROD_112,349.81,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_10,ACC_N_664,2026-07-10T00:00:00,PROD_130,151.73,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_664_11,ACC_N_664,2026-01-09T00:00:00,PROD_112,173.47,DEV_N_664,ADDR_N_664,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_0,ACC_N_665,2026-08-25T00:00:00,PROD_120,69.49,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_1,ACC_N_665,2026-04-09T00:00:00,PROD_128,234.74,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_2,ACC_N_665,2026-04-19T00:00:00,PROD_138,37.32,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_3,ACC_N_665,2026-06-13T00:00:00,PROD_142,446.52,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_4,ACC_N_665,2026-02-05T00:00:00,PROD_135,450.78,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_5,ACC_N_665,2025-12-27T00:00:00,PROD_106,356.83,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_6,ACC_N_665,2025-12-10T00:00:00,PROD_133,465.36,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_7,ACC_N_665,2026-07-05T00:00:00,PROD_124,60.89,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_8,ACC_N_665,2026-03-02T00:00:00,PROD_112,297.99,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_9,ACC_N_665,2026-06-11T00:00:00,PROD_102,218.64,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_665_10,ACC_N_665,2026-08-17T00:00:00,PROD_113,179.76,DEV_N_665,ADDR_N_665,COMPLETED,0,0.0,LOW
ORD_ACC_N_666_0,ACC_N_666,2026-07-17T00:00:00,PROD_122,328.94,DEV_N_666,ADDR_N_666,COMPLETED,0,0.0,LOW
ORD_ACC_N_666_1,ACC_N_666,2026-07-21T00:00:00,PROD_123,231.07,DEV_N_666,ADDR_N_666,COMPLETED,0,0.0,LOW
ORD_ACC_N_666_2,ACC_N_666,2026-07-16T00:00:00,PROD_137,476.89,DEV_N_666,ADDR_N_666,COMPLETED,0,0.0,LOW
ORD_ACC_N_666_3,ACC_N_666,2026-05-25T00:00:00,PROD_110,385.32,DEV_N_666,ADDR_N_666,COMPLETED,0,0.0,LOW
ORD_ACC_N_666_4,ACC_N_666,2026-07-11T00:00:00,PROD_149,336.54,DEV_N_666,ADDR_N_666,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_0,ACC_N_667,2026-08-20T00:00:00,PROD_117,51.94,DEV_N_667,ADDR_N_667,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_1,ACC_N_667,2026-05-14T00:00:00,PROD_113,283.07,DEV_N_667,ADDR_N_667,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_2,ACC_N_667,2026-07-11T00:00:00,PROD_121,23.1,DEV_N_667,ADDR_N_667,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_3,ACC_N_667,2026-07-22T00:00:00,PROD_130,452.46,DEV_N_667,ADDR_N_667,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_4,ACC_N_667,2026-05-13T00:00:00,PROD_114,304.41,DEV_N_667,ADDR_N_667,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_5,ACC_N_667,2026-06-11T00:00:00,PROD_147,53.42,DEV_N_667,ADDR_N_667,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_6,ACC_N_667,2026-07-20T00:00:00,PROD_123,173.57,DEV_N_667,ADDR_N_667,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_7,ACC_N_667,2026-05-14T00:00:00,PROD_134,71.12,DEV_N_667,ADDR_N_667,COMPLETED,0,0.0,LOW
ORD_ACC_N_667_8,ACC_N_667,2026-07-14T00:00:00,PROD_136,471.86,DEV_N_667,ADDR_N_667,REFUNDED,1,0.0,LOW
ORD_ACC_N_668_0,ACC_N_668,2026-08-24T00:00:00,PROD_145,387.45,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_1,ACC_N_668,2026-08-24T00:00:00,PROD_147,400.81,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_2,ACC_N_668,2026-08-30T00:00:00,PROD_108,441.83,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_3,ACC_N_668,2026-08-29T00:00:00,PROD_132,352.78,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_4,ACC_N_668,2026-08-28T00:00:00,PROD_100,20.53,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_5,ACC_N_668,2026-08-30T00:00:00,PROD_109,90.28,DEV_N_668,ADDR_N_668,REFUNDED,1,0.0,LOW
ORD_ACC_N_668_6,ACC_N_668,2026-08-28T00:00:00,PROD_113,161.7,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_7,ACC_N_668,2026-08-26T00:00:00,PROD_144,374.65,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_8,ACC_N_668,2026-08-24T00:00:00,PROD_145,65.09,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_9,ACC_N_668,2026-08-30T00:00:00,PROD_130,345.37,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_668_10,ACC_N_668,2026-08-25T00:00:00,PROD_122,195.09,DEV_N_668,ADDR_N_668,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_0,ACC_N_669,2026-05-07T00:00:00,PROD_139,215.23,DEV_N_669,ADDR_N_669,REFUNDED,1,0.0,LOW
ORD_ACC_N_669_1,ACC_N_669,2026-07-02T00:00:00,PROD_101,113.49,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_2,ACC_N_669,2026-03-27T00:00:00,PROD_118,362.43,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_3,ACC_N_669,2026-03-12T00:00:00,PROD_112,202.33,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_4,ACC_N_669,2026-03-25T00:00:00,PROD_108,116.14,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_5,ACC_N_669,2026-04-05T00:00:00,PROD_139,56.45,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_6,ACC_N_669,2026-05-06T00:00:00,PROD_130,30.2,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_7,ACC_N_669,2026-05-16T00:00:00,PROD_131,44.03,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_8,ACC_N_669,2026-08-02T00:00:00,PROD_102,59.66,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_9,ACC_N_669,2026-08-20T00:00:00,PROD_109,53.24,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_10,ACC_N_669,2026-08-29T00:00:00,PROD_125,34.75,DEV_N_669,ADDR_N_669,REFUNDED,1,0.0,LOW
ORD_ACC_N_669_11,ACC_N_669,2026-04-07T00:00:00,PROD_129,364.53,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_669_12,ACC_N_669,2026-03-31T00:00:00,PROD_113,238.74,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_670_0,ACC_N_670,2026-04-24T00:00:00,PROD_131,260.19,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_670_1,ACC_N_670,2026-03-31T00:00:00,PROD_125,109.71,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_670_2,ACC_N_670,2026-04-08T00:00:00,PROD_115,63.82,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_670_3,ACC_N_670,2026-05-18T00:00:00,PROD_118,492.78,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_670_4,ACC_N_670,2026-07-23T00:00:00,PROD_131,31.01,DEV_N_669,ADDR_N_669,COMPLETED,0,0.0,LOW
ORD_ACC_N_671_0,ACC_N_671,2026-01-27T00:00:00,PROD_109,195.14,DEV_N_671,ADDR_N_671,COMPLETED,0,0.0,LOW
ORD_ACC_N_671_1,ACC_N_671,2026-02-11T00:00:00,PROD_137,278.59,DEV_N_671,ADDR_N_671,COMPLETED,0,0.0,LOW
ORD_ACC_N_671_2,ACC_N_671,2025-12-19T00:00:00,PROD_102,341.51,DEV_N_671,ADDR_N_671,COMPLETED,0,0.0,LOW
ORD_ACC_N_671_3,ACC_N_671,2025-09-20T00:00:00,PROD_125,335.76,DEV_N_671,ADDR_N_671,REFUNDED,1,0.0,LOW
ORD_ACC_N_671_4,ACC_N_671,2026-03-29T00:00:00,PROD_101,339.94,DEV_N_671,ADDR_N_671,COMPLETED,0,0.0,LOW
ORD_ACC_N_671_5,ACC_N_671,2026-07-18T00:00:00,PROD_121,302.83,DEV_N_671,ADDR_N_671,COMPLETED,0,0.0,LOW
ORD_ACC_N_671_6,ACC_N_671,2026-05-17T00:00:00,PROD_107,415.47,DEV_N_671,ADDR_N_671,COMPLETED,0,0.0,LOW
ORD_ACC_N_672_0,ACC_N_672,2026-08-02T00:00:00,PROD_112,441.97,DEV_N_672,ADDR_N_672,COMPLETED,0,0.0,LOW
ORD_ACC_N_672_1,ACC_N_672,2026-03-21T00:00:00,PROD_113,451.33,DEV_N_672,ADDR_N_672,COMPLETED,0,0.0,LOW
ORD_ACC_N_672_2,ACC_N_672,2025-10-29T00:00:00,PROD_112,362.13,DEV_N_672,ADDR_N_672,COMPLETED,0,0.0,LOW
ORD_ACC_N_672_3,ACC_N_672,2026-07-17T00:00:00,PROD_102,455.4,DEV_N_672,ADDR_N_672,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_0,ACC_N_673,2026-08-16T00:00:00,PROD_107,51.66,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_1,ACC_N_673,2026-08-12T00:00:00,PROD_102,429.73,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_2,ACC_N_673,2026-07-29T00:00:00,PROD_121,328.97,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_3,ACC_N_673,2026-08-27T00:00:00,PROD_138,180.85,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_4,ACC_N_673,2026-08-28T00:00:00,PROD_116,318.39,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_5,ACC_N_673,2026-08-03T00:00:00,PROD_149,220.24,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_6,ACC_N_673,2026-08-06T00:00:00,PROD_101,101.79,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_7,ACC_N_673,2026-08-26T00:00:00,PROD_140,87.36,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_673_8,ACC_N_673,2026-07-29T00:00:00,PROD_148,52.05,DEV_N_673,ADDR_N_673,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_0,ACC_N_674,2026-05-06T00:00:00,PROD_149,449.18,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_1,ACC_N_674,2026-08-31T00:00:00,PROD_114,438.47,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_2,ACC_N_674,2026-08-09T00:00:00,PROD_135,37.44,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_3,ACC_N_674,2026-06-30T00:00:00,PROD_131,24.02,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_4,ACC_N_674,2026-03-30T00:00:00,PROD_108,234.98,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_5,ACC_N_674,2026-04-11T00:00:00,PROD_119,300.57,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_6,ACC_N_674,2026-05-15T00:00:00,PROD_126,311.07,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_7,ACC_N_674,2026-08-24T00:00:00,PROD_131,383.58,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_8,ACC_N_674,2026-05-01T00:00:00,PROD_131,351.24,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_9,ACC_N_674,2026-05-22T00:00:00,PROD_133,437.47,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_10,ACC_N_674,2026-07-07T00:00:00,PROD_134,216.4,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_11,ACC_N_674,2026-06-01T00:00:00,PROD_125,31.8,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_674_12,ACC_N_674,2026-05-06T00:00:00,PROD_110,463.67,DEV_N_674,ADDR_N_674,COMPLETED,0,0.0,LOW
ORD_ACC_N_675_0,ACC_N_675,2026-05-12T00:00:00,PROD_132,233.05,DEV_N_675,ADDR_N_675,COMPLETED,0,0.0,LOW
ORD_ACC_N_675_1,ACC_N_675,2026-04-08T00:00:00,PROD_141,355.63,DEV_N_675,ADDR_N_675,COMPLETED,0,0.0,LOW
ORD_ACC_N_675_2,ACC_N_675,2026-08-10T00:00:00,PROD_120,475.81,DEV_N_675,ADDR_N_675,COMPLETED,0,0.0,LOW
ORD_ACC_N_675_3,ACC_N_675,2026-07-15T00:00:00,PROD_143,284.14,DEV_N_675,ADDR_N_675,COMPLETED,0,0.0,LOW
ORD_ACC_N_675_4,ACC_N_675,2026-03-29T00:00:00,PROD_137,20.32,DEV_N_675,ADDR_N_675,COMPLETED,0,0.0,LOW
ORD_ACC_N_675_5,ACC_N_675,2026-02-06T00:00:00,PROD_108,172.64,DEV_N_675,ADDR_N_675,COMPLETED,0,0.0,LOW
ORD_ACC_N_675_6,ACC_N_675,2026-06-05T00:00:00,PROD_109,318.79,DEV_N_675,ADDR_N_675,COMPLETED,0,0.0,LOW
ORD_ACC_N_676_0,ACC_N_676,2026-04-27T00:00:00,PROD_112,202.49,DEV_N_676,ADDR_N_676,REFUNDED,1,0.0,LOW
ORD_ACC_N_676_1,ACC_N_676,2026-04-17T00:00:00,PROD_104,31.83,DEV_N_676,ADDR_N_676,REFUNDED,1,0.0,LOW
ORD_ACC_N_676_2,ACC_N_676,2026-05-11T00:00:00,PROD_124,72.49,DEV_N_676,ADDR_N_676,COMPLETED,0,0.0,LOW
ORD_ACC_N_676_3,ACC_N_676,2026-04-30T00:00:00,PROD_104,284.69,DEV_N_676,ADDR_N_676,COMPLETED,0,0.0,LOW
ORD_ACC_N_676_4,ACC_N_676,2026-04-02T00:00:00,PROD_125,479.49,DEV_N_676,ADDR_N_676,COMPLETED,0,0.0,LOW
ORD_ACC_N_676_5,ACC_N_676,2026-08-08T00:00:00,PROD_141,276.5,DEV_N_676,ADDR_N_676,COMPLETED,0,0.0,LOW
ORD_ACC_N_676_6,ACC_N_676,2026-06-14T00:00:00,PROD_141,272.28,DEV_N_676,ADDR_N_676,REFUNDED,1,0.0,LOW
ORD_ACC_N_676_7,ACC_N_676,2026-08-30T00:00:00,PROD_117,364.83,DEV_N_676,ADDR_N_676,COMPLETED,0,0.0,LOW
ORD_ACC_N_676_8,ACC_N_676,2026-03-21T00:00:00,PROD_135,106.85,DEV_N_676,ADDR_N_676,COMPLETED,0,0.0,LOW
ORD_ACC_N_676_9,ACC_N_676,2026-06-03T00:00:00,PROD_140,326.94,DEV_N_676,ADDR_N_676,COMPLETED,0,0.0,LOW
ORD_ACC_N_677_0,ACC_N_677,2026-06-20T00:00:00,PROD_106,303.03,DEV_N_677,ADDR_N_677,REFUNDED,1,0.0,LOW
ORD_ACC_N_678_0,ACC_N_678,2026-07-30T00:00:00,PROD_140,329.0,DEV_N_678,ADDR_N_678,COMPLETED,0,0.0,LOW
ORD_ACC_N_679_0,ACC_N_679,2026-06-05T00:00:00,PROD_125,294.38,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_679_1,ACC_N_679,2026-03-08T00:00:00,PROD_114,91.63,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_679_2,ACC_N_679,2026-02-04T00:00:00,PROD_140,310.27,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_679_3,ACC_N_679,2026-08-23T00:00:00,PROD_100,204.53,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_679_4,ACC_N_679,2026-05-23T00:00:00,PROD_116,29.51,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_0,ACC_N_680,2026-03-03T00:00:00,PROD_136,223.27,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_1,ACC_N_680,2026-05-30T00:00:00,PROD_147,134.82,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_2,ACC_N_680,2026-08-25T00:00:00,PROD_144,354.7,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_3,ACC_N_680,2026-02-06T00:00:00,PROD_125,328.16,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_4,ACC_N_680,2026-05-29T00:00:00,PROD_131,452.62,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_5,ACC_N_680,2026-08-19T00:00:00,PROD_131,365.77,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_6,ACC_N_680,2026-05-31T00:00:00,PROD_123,330.05,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_7,ACC_N_680,2026-06-27T00:00:00,PROD_124,178.55,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_8,ACC_N_680,2026-04-13T00:00:00,PROD_126,488.09,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_9,ACC_N_680,2026-04-22T00:00:00,PROD_117,115.34,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_680_10,ACC_N_680,2026-07-12T00:00:00,PROD_114,397.54,DEV_N_679,ADDR_N_679,COMPLETED,0,0.0,LOW
ORD_ACC_N_681_0,ACC_N_681,2026-01-24T00:00:00,PROD_131,322.39,DEV_N_681,ADDR_N_681,COMPLETED,0,0.0,LOW
ORD_ACC_N_681_1,ACC_N_681,2026-01-21T00:00:00,PROD_133,489.75,DEV_N_681,ADDR_N_681,COMPLETED,0,0.0,LOW
ORD_ACC_N_681_2,ACC_N_681,2026-04-30T00:00:00,PROD_129,94.04,DEV_N_681,ADDR_N_681,COMPLETED,0,0.0,LOW
ORD_ACC_N_681_3,ACC_N_681,2026-02-26T00:00:00,PROD_132,271.77,DEV_N_681,ADDR_N_681,REFUNDED,1,0.0,LOW
